시도,시군구,행정구역명,행정동(행정기관명),법정동,행정구역분류,행정기관코드,행정기관 생성일,법정동코드,행정동 영문명칭
경상북도,상주시,함창읍,함창읍,교촌리,3708011,4725025000,19950101,4725025025,Hamchang-eup
경상북도,상주시,함창읍,함창읍,나한리,3708011,4725025000,19950101,4725025026,Hamchang-eup
경상북도,상주시,함창읍,함창읍,대조리,3708011,4725025000,19950101,4725025027,Hamchang-eup
경상북도,상주시,함창읍,함창읍,윤직리,3708011,4725025000,19950101,4725025028,Hamchang-eup
경상북도,상주시,함창읍,함창읍,덕통리,3708011,4725025000,19950101,4725025029,Hamchang-eup
경상북도,상주시,함창읍,함창읍,척동리,3708011,4725025000,19950101,4725025030,Hamchang-eup
경상북도,상주시,함창읍,함창읍,태봉리,3708011,4725025000,19950101,4725025031,Hamchang-eup
경상북도,상주시,함창읍,함창읍,신흥리,3708011,4725025000,19950101,4725025032,Hamchang-eup
경상북도,상주시,함창읍,함창읍,신덕리,3708011,4725025000,19950101,4725025033,Hamchang-eup
경상북도,상주시,함창읍,함창읍,금곡리,3708011,4725025000,19950101,4725025034,Hamchang-eup
경상북도,상주시,함창읍,함창읍,하갈리,3708011,4725025000,19950101,4725025035,Hamchang-eup
경상북도,상주시,중동면,중동면,중동면,3708032,4725031000,19950101,4725031000,Jungdong-myeon
경상북도,상주시,중동면,중동면,회상리,3708032,4725031000,19950101,4725031021,Jungdong-myeon
경상북도,상주시,중동면,중동면,오상리,3708032,4725031000,19950101,4725031022,Jungdong-myeon
경상북도,상주시,중동면,중동면,죽암리,3708032,4725031000,19950101,4725031023,Jungdong-myeon
경상북도,상주시,중동면,중동면,간상리,3708032,4725031000,19950101,4725031024,Jungdong-myeon
경상북도,상주시,중동면,중동면,신암리,3708032,4725031000,19950101,4725031025,Jungdong-myeon
경상북도,상주시,중동면,중동면,금당리,3708032,4725031000,19950101,4725031026,Jungdong-myeon
경상북도,상주시,중동면,중동면,우물리,3708032,4725031000,19950101,4725031027,Jungdong-myeon
경상북도,상주시,사벌면,사벌면,사벌면,3708031,4725032000,19950101,4725032000,Sabeol-myeon
경상북도,상주시,사벌면,사벌면,덕담리,3708031,4725032000,19950101,4725032021,Sabeol-myeon
경상북도,상주시,사벌면,사벌면,원흥리,3708031,4725032000,19950101,4725032022,Sabeol-myeon
경상북도,상주시,사벌면,사벌면,두릉리,3708031,4725032000,19950101,4725032023,Sabeol-myeon
경상북도,상주시,사벌면,사벌면,목가리,3708031,4725032000,19950101,4725032024,Sabeol-myeon
경상북도,상주시,사벌면,사벌면,덕가리,3708031,4725032000,19950101,4725032025,Sabeol-myeon
경상북도,상주시,사벌면,사벌면,용담리,3708031,4725032000,19950101,4725032026,Sabeol-myeon
경상북도,상주시,사벌면,사벌면,묵상리,3708031,4725032000,19950101,4725032027,Sabeol-myeon
경상북도,상주시,사벌면,사벌면,묵하리,3708031,4725032000,19950101,4725032028,Sabeol-myeon
경상북도,상주시,사벌면,사벌면,매협리,3708031,4725032000,19950101,4725032029,Sabeol-myeon
경상북도,상주시,사벌면,사벌면,매호리,3708031,4725032000,19950101,4725032030,Sabeol-myeon
경상북도,상주시,사벌면,사벌면,퇴강리,3708031,4725032000,19950101,4725032031,Sabeol-myeon
경상북도,상주시,사벌면,사벌면,엄암리,3708031,4725032000,19950101,4725032032,Sabeol-myeon
경상북도,상주시,사벌면,사벌면,금흔리,3708031,4725032000,19950101,4725032033,Sabeol-myeon
경상북도,상주시,사벌면,사벌면,화달리,3708031,4725032000,19950101,4725032034,Sabeol-myeon
경상북도,상주시,사벌면,사벌면,삼덕리,3708031,4725032000,19950101,4725032035,Sabeol-myeon
경상북도,상주시,낙동면,낙동면,낙동면,3708033,4725033000,19950101,4725033000,Nakdong-myeon
경상북도,상주시,낙동면,낙동면,상촌리,3708033,4725033000,19950101,4725033021,Nakdong-myeon
경상북도,상주시,낙동면,낙동면,낙동리,3708033,4725033000,19950101,4725033022,Nakdong-myeon
경상북도,상주시,낙동면,낙동면,장곡리,3708033,4725033000,19950101,4725033023,Nakdong-myeon
경상북도,상주시,낙동면,낙동면,구잠리,3708033,4725033000,19950101,4725033024,Nakdong-myeon
경상북도,상주시,낙동면,낙동면,물량리,3708033,4725033000,19950101,4725033025,Nakdong-myeon
경상북도,상주시,낙동면,낙동면,분황리,3708033,4725033000,19950101,4725033026,Nakdong-myeon
경상북도,상주시,낙동면,낙동면,성동리,3708033,4725033000,19950101,4725033027,Nakdong-myeon
경상북도,상주시,낙동면,낙동면,신상리,3708033,4725033000,19950101,4725033028,Nakdong-myeon
경상북도,상주시,낙동면,낙동면,화산리,3708033,4725033000,19950101,4725033029,Nakdong-myeon
경상북도,상주시,낙동면,낙동면,내곡리,3708033,4725033000,19950101,4725033030,Nakdong-myeon
경상북도,상주시,낙동면,낙동면,운평리,3708033,4725033000,19950101,4725033031,Nakdong-myeon
경상북도,상주시,낙동면,낙동면,승곡리,3708033,4725033000,19950101,4725033032,Nakdong-myeon
경상북도,상주시,낙동면,낙동면,비룡리,3708033,4725033000,19950101,4725033033,Nakdong-myeon
경상북도,상주시,낙동면,낙동면,용포리,3708033,4725033000,19950101,4725033034,Nakdong-myeon
경상북도,상주시,낙동면,낙동면,수정리,3708033,4725033000,19950101,4725033035,Nakdong-myeon
경상북도,상주시,낙동면,낙동면,신오리,3708033,4725033000,19950101,4725033036,Nakdong-myeon
경상북도,상주시,낙동면,낙동면,유곡리,3708033,4725033000,19950101,4725033037,Nakdong-myeon
경상북도,상주시,낙동면동부출장소,낙동면동부출장소,상주시,,4725033500,19950101,4725000000,-
경상북도,상주시,청리면,청리면,청리면,3708034,4725034000,19950101,4725034000,Cheongni-myeon
경상북도,상주시,청리면,청리면,원장리,3708034,4725034000,19950101,4725034021,Cheongni-myeon
경상북도,상주시,청리면,청리면,월로리,3708034,4725034000,19950101,4725034022,Cheongni-myeon
경상북도,상주시,청리면,청리면,청하리,3708034,4725034000,19950101,4725034023,Cheongni-myeon
경상북도,상주시,청리면,청리면,청상리,3708034,4725034000,19950101,4725034024,Cheongni-myeon
경상북도,상주시,청리면,청리면,마공리,3708034,4725034000,19950101,4725034025,Cheongni-myeon
경상북도,상주시,청리면,청리면,가천리,3708034,4725034000,19950101,4725034026,Cheongni-myeon
경상북도,상주시,청리면,청리면,하초리,3708034,4725034000,19950101,4725034027,Cheongni-myeon
경상북도,상주시,청리면,청리면,수상리,3708034,4725034000,19950101,4725034028,Cheongni-myeon
경상북도,상주시,청리면,청리면,덕산리,3708034,4725034000,19950101,4725034029,Cheongni-myeon
경상북도,상주시,청리면,청리면,율리,3708034,4725034000,19950101,4725034030,Cheongni-myeon
경상북도,상주시,청리면,청리면,삼괴리,3708034,4725034000,19950101,4725034031,Cheongni-myeon
경상북도,상주시,청리면,청리면,학하리,3708034,4725034000,19950101,4725034032,Cheongni-myeon
경상북도,상주시,공성면,공성면,공성면,3708035,4725035000,19950101,4725035000,Gongseong-myeon
경상북도,상주시,공성면,공성면,옥산리,3708035,4725035000,19950101,4725035021,Gongseong-myeon
경상북도,상주시,공성면,공성면,금계리,3708035,4725035000,19950101,4725035022,Gongseong-myeon
경상북도,상주시,공성면,공성면,장동리,3708035,4725035000,19950101,4725035023,Gongseong-myeon
경상북도,상주시,공성면,공성면,거창리,3708035,4725035000,19950101,4725035024,Gongseong-myeon
경상북도,상주시,공성면,공성면,영오리,3708035,4725035000,19950101,4725035025,Gongseong-myeon
경상북도,상주시,공성면,공성면,이화리,3708035,4725035000,19950101,4725035026,Gongseong-myeon
경상북도,상주시,공성면,공성면,산현리,3708035,4725035000,19950101,4725035027,Gongseong-myeon
경상북도,상주시,공성면,공성면,평천리,3708035,4725035000,19950101,4725035028,Gongseong-myeon
경상북도,상주시,공성면,공성면,무곡리,3708035,4725035000,19950101,4725035029,Gongseong-myeon
경상북도,상주시,공성면,공성면,용안리,3708035,4725035000,19950101,4725035030,Gongseong-myeon
경상북도,상주시,공성면,공성면,초오리,3708035,4725035000,19950101,4725035031,Gongseong-myeon
경상북도,상주시,공성면,공성면,인창리,3708035,4725035000,19950101,4725035032,Gongseong-myeon
경상북도,상주시,공성면,공성면,용신리,3708035,4725035000,19950101,4725035033,Gongseong-myeon
경상북도,상주시,공성면,공성면,효곡리,3708035,4725035000,19950101,4725035034,Gongseong-myeon
경상북도,상주시,공성면,공성면,봉산리,3708035,4725035000,19950101,4725035035,Gongseong-myeon
경상북도,상주시,공성면,공성면,오광리,3708035,4725035000,19950101,4725035036,Gongseong-myeon
경상북도,상주시,공성면,공성면,우하리,3708035,4725035000,19950101,4725035037,Gongseong-myeon
경상북도,상주시,공성면,공성면,신곡리,3708035,4725035000,19950101,4725035038,Gongseong-myeon
경상북도,상주시,공성면,공성면,도곡리,3708035,4725035000,19950101,4725035039,Gongseong-myeon
경상북도,상주시,외남면,외남면,외남면,3708036,4725036000,19950101,4725036000,Oenam-myeon
경상북도,상주시,외남면,외남면,구서리,3708036,4725036000,19950101,4725036021,Oenam-myeon
경상북도,상주시,외남면,외남면,소상리,3708036,4725036000,19950101,4725036022,Oenam-myeon
경상북도,상주시,외남면,외남면,신촌리,3708036,4725036000,19950101,4725036023,Oenam-myeon
경상북도,상주시,외남면,외남면,송지리,3708036,4725036000,19950101,4725036024,Oenam-myeon
경상북도,상주시,외남면,외남면,신상리,3708036,4725036000,19950101,4725036025,Oenam-myeon
경상북도,상주시,외남면,외남면,흔평리,3708036,4725036000,19950101,4725036026,Oenam-myeon
경상북도,상주시,외남면,외남면,소은리,3708036,4725036000,19950101,4725036027,Oenam-myeon
경상북도,상주시,외남면,외남면,지사리,3708036,4725036000,19950101,4725036028,Oenam-myeon
경상북도,상주시,내서면,내서면,내서면,3708037,4725037000,19950101,4725037000,Naeseo-myeon
경상북도,상주시,내서면,내서면,능암리,3708037,4725037000,19950101,4725037021,Naeseo-myeon
경상북도,상주시,내서면,내서면,신촌리,3708037,4725037000,19950101,4725037022,Naeseo-myeon
경상북도,상주시,내서면,내서면,북장리,3708037,4725037000,19950101,4725037023,Naeseo-myeon
경상북도,상주시,내서면,내서면,고곡리,3708037,4725037000,19950101,4725037024,Naeseo-myeon
경상북도,상주시,내서면,내서면,서만리,3708037,4725037000,19950101,4725037025,Naeseo-myeon
경상북도,상주시,내서면,내서면,서원리,3708037,4725037000,19950101,4725037026,Naeseo-myeon
경상북도,상주시,내서면,내서면,낙서리,3708037,4725037000,19950101,4725037027,Naeseo-myeon
경상북도,상주시,내서면,내서면,평지리,3708037,4725037000,19950101,4725037028,Naeseo-myeon
경상북도,상주시,내서면,내서면,노류리,3708037,4725037000,19950101,4725037029,Naeseo-myeon
경상북도,상주시,모동면,모동면,모동면,3708038,4725038000,19950101,4725038000,Modong-myeon
경상북도,상주시,모동면,모동면,덕곡리,3708038,4725038000,19950101,4725038021,Modong-myeon
경상북도,상주시,모동면,모동면,이동리,3708038,4725038000,19950101,4725038022,Modong-myeon
경상북도,상주시,모동면,모동면,용호리,3708038,4725038000,19950101,4725038023,Modong-myeon
경상북도,상주시,모동면,모동면,금천리,3708038,4725038000,19950101,4725038024,Modong-myeon
경상북도,상주시,모동면,모동면,신천리,3708038,4725038000,19950101,4725038025,Modong-myeon
경상북도,상주시,모동면,모동면,상판리,3708038,4725038000,19950101,4725038026,Modong-myeon
경상북도,상주시,모동면,모동면,반계리,3708038,4725038000,19950101,4725038027,Modong-myeon
경상북도,상주시,모동면,모동면,정양리,3708038,4725038000,19950101,4725038028,Modong-myeon
경상북도,상주시,모동면,모동면,신흥리,3708038,4725038000,19950101,4725038029,Modong-myeon
경상북도,상주시,모동면,모동면,수봉리,3708038,4725038000,19950101,4725038030,Modong-myeon
경상북도,상주시,모서면,모서면,모서면,3708039,4725039000,19950101,4725039000,Moseo-myeon
경상북도,상주시,모서면,모서면,삼포리,3708039,4725039000,19950101,4725039021,Moseo-myeon
경상북도,상주시,모서면,모서면,도안리,3708039,4725039000,19950101,4725039022,Moseo-myeon
경상북도,상주시,모서면,모서면,소정리,3708039,4725039000,19950101,4725039023,Moseo-myeon
경상북도,상주시,모서면,모서면,대포리,3708039,4725039000,19950101,4725039024,Moseo-myeon
경상북도,상주시,모서면,모서면,석산리,3708039,4725039000,19950101,4725039025,Moseo-myeon
경상북도,상주시,모서면,모서면,가막리,3708039,4725039000,19950101,4725039026,Moseo-myeon
경상북도,상주시,모서면,모서면,지산리,3708039,4725039000,19950101,4725039027,Moseo-myeon
경상북도,상주시,모서면,모서면,화현리,3708039,4725039000,19950101,4725039028,Moseo-myeon
경상북도,상주시,모서면,모서면,득수리,3708039,4725039000,19950101,4725039029,Moseo-myeon
경상북도,상주시,모서면,모서면,백학리,3708039,4725039000,19950101,4725039030,Moseo-myeon
경상북도,상주시,모서면,모서면,정산리,3708039,4725039000,19950101,4725039031,Moseo-myeon
경상북도,상주시,모서면,모서면,호음리,3708039,4725039000,19950101,4725039032,Moseo-myeon
경상북도,상주시,모서면서부출장소,모서면서부출장소,상주시,,4725039500,19950101,4725000000,-
경상북도,상주시,화동면,화동면,화동면,3708040,4725040000,19950101,4725040000,Hwadong-myeon
경상북도,상주시,화동면,화동면,이소리,3708040,4725040000,19950101,4725040021,Hwadong-myeon
경상북도,상주시,화동면,화동면,선교리,3708040,4725040000,19950101,4725040022,Hwadong-myeon
경상북도,상주시,화동면,화동면,판곡리,3708040,4725040000,19950101,4725040023,Hwadong-myeon
경상북도,상주시,화동면,화동면,어산리,3708040,4725040000,19950101,4725040024,Hwadong-myeon
경상북도,상주시,화동면,화동면,신촌리,3708040,4725040000,19950101,4725040025,Hwadong-myeon
경상북도,상주시,화동면,화동면,반곡리,3708040,4725040000,19950101,4725040026,Hwadong-myeon
경상북도,상주시,화동면,화동면,보미리,3708040,4725040000,19950101,4725040027,Hwadong-myeon
경상북도,상주시,화동면,화동면,양지리,3708040,4725040000,19950101,4725040028,Hwadong-myeon
경상북도,상주시,화동면,화동면,평산리,3708040,4725040000,19950101,4725040029,Hwadong-myeon
경상북도,상주시,화서면,화서면,화서면,3708041,4725041000,19950101,4725041000,Hwaseo-myeon
경상북도,상주시,화서면,화서면,신봉리,3708041,4725041000,19950101,4725041021,Hwaseo-myeon
경상북도,상주시,화서면,화서면,상현리,3708041,4725041000,19950101,4725041022,Hwaseo-myeon
경상북도,상주시,화서면,화서면,달천리,3708041,4725041000,19950101,4725041023,Hwaseo-myeon
경상북도,상주시,화서면,화서면,상용리,3708041,4725041000,19950101,4725041024,Hwaseo-myeon
경상북도,상주시,화서면,화서면,금산리,3708041,4725041000,19950101,4725041025,Hwaseo-myeon
경상북도,상주시,화서면,화서면,사산리,3708041,4725041000,19950101,4725041026,Hwaseo-myeon
경상북도,상주시,화서면,화서면,율림리,3708041,4725041000,19950101,4725041027,Hwaseo-myeon
경상북도,상주시,화서면,화서면,봉촌리,3708041,4725041000,19950101,4725041028,Hwaseo-myeon
경상북도,상주시,화서면,화서면,지산리,3708041,4725041000,19950101,4725041029,Hwaseo-myeon
경상북도,상주시,화서면,화서면,상곡리,3708041,4725041000,19950101,4725041030,Hwaseo-myeon
경상북도,상주시,화서면,화서면,하송리,3708041,4725041000,19950101,4725041031,Hwaseo-myeon
경상북도,상주시,화북면,화북면,화북면,3708042,4725042000,19950101,4725042000,Hwabuk-myeon
경상북도,상주시,화북면,화북면,용유리,3708042,4725042000,19950101,4725042021,Hwabuk-myeon
경상북도,상주시,화북면,화북면,장암리,3708042,4725042000,19950101,4725042022,Hwabuk-myeon
경상북도,상주시,화북면,화북면,상오리,3708042,4725042000,19950101,4725042023,Hwabuk-myeon
경상북도,상주시,화북면,화북면,입석리,3708042,4725042000,19950101,4725042024,Hwabuk-myeon
경상북도,상주시,화북면,화북면,중벌리,3708042,4725042000,19950101,4725042025,Hwabuk-myeon
경상북도,상주시,화북면,화북면,운흥리,3708042,4725042000,19950101,4725042026,Hwabuk-myeon
경상북도,상주시,화북면서부출장소,화북면서부출장소,상주시,,4725042600,19950101,4725000000,-
경상북도,상주시,외서면,외서면,외서면,3708043,4725043000,19950101,4725043000,Oeseo-myeon
경상북도,상주시,외서면,외서면,연봉리,3708043,4725043000,19950101,4725043021,Oeseo-myeon
경상북도,상주시,외서면,외서면,관동리,3708043,4725043000,19950101,4725043022,Oeseo-myeon
경상북도,상주시,외서면,외서면,개곡리,3708043,4725043000,19950101,4725043023,Oeseo-myeon
경상북도,상주시,외서면,외서면,이천리,3708043,4725043000,19950101,4725043024,Oeseo-myeon
경상북도,상주시,외서면,외서면,봉강리,3708043,4725043000,19950101,4725043025,Oeseo-myeon
경상북도,상주시,외서면,외서면,백전리,3708043,4725043000,19950101,4725043026,Oeseo-myeon
경상북도,상주시,외서면,외서면,가곡리,3708043,4725043000,19950101,4725043027,Oeseo-myeon
경상북도,상주시,외서면,외서면,관현리,3708043,4725043000,19950101,4725043028,Oeseo-myeon
경상북도,상주시,외서면,외서면,우산리,3708043,4725043000,19950101,4725043029,Oeseo-myeon
경상북도,상주시,외서면,외서면,이촌리,3708043,4725043000,19950101,4725043030,Oeseo-myeon
경상북도,상주시,외서면,외서면,대전리,3708043,4725043000,19950101,4725043031,Oeseo-myeon
경상북도,상주시,외서면,외서면,예의리,3708043,4725043000,19950101,4725043032,Oeseo-myeon
경상북도,상주시,은척면,은척면,은척면,3708044,4725044000,19950101,4725044000,Euncheok-myeon
경상북도,상주시,은척면,은척면,봉중리,3708044,4725044000,19950101,4725044021,Euncheok-myeon
경상북도,상주시,은척면,은척면,봉상리,3708044,4725044000,19950101,4725044022,Euncheok-myeon
경상북도,상주시,은척면,은척면,우기리,3708044,4725044000,19950101,4725044023,Euncheok-myeon
경상북도,상주시,은척면,은척면,남곡리,3708044,4725044000,19950101,4725044024,Euncheok-myeon
경상북도,상주시,은척면,은척면,문암리,3708044,4725044000,19950101,4725044025,Euncheok-myeon
경상북도,상주시,은척면,은척면,두곡리,3708044,4725044000,19950101,4725044026,Euncheok-myeon
경상북도,상주시,은척면,은척면,장암리,3708044,4725044000,19950101,4725044027,Euncheok-myeon
경상북도,상주시,은척면,은척면,무릉리,3708044,4725044000,19950101,4725044028,Euncheok-myeon
경상북도,상주시,은척면,은척면,황령리,3708044,4725044000,19950101,4725044029,Euncheok-myeon
경상북도,상주시,은척면,은척면,하흘리,3708044,4725044000,19950101,4725044030,Euncheok-myeon
경상북도,상주시,은척면북부출장소,은척면북부출장소,상주시,,4725044500,19950101,4725000000,-
경상북도,상주시,공검면,공검면,공검면,3708045,4725045000,19950101,4725045000,Gonggeom-myeon
경상북도,상주시,공검면,공검면,부곡리,3708045,4725045000,19950101,4725045021,Gonggeom-myeon
경상북도,상주시,공검면,공검면,동막리,3708045,4725045000,19950101,4725045022,Gonggeom-myeon
경상북도,상주시,공검면,공검면,병암리,3708045,4725045000,19950101,4725045023,Gonggeom-myeon
경상북도,상주시,공검면,공검면,오태리,3708045,4725045000,19950101,4725045024,Gonggeom-myeon
경상북도,상주시,공검면,공검면,양정리,3708045,4725045000,19950101,4725045025,Gonggeom-myeon
경상북도,상주시,공검면,공검면,화동리,3708045,4725045000,19950101,4725045026,Gonggeom-myeon
경상북도,상주시,공검면,공검면,역곡리,3708045,4725045000,19950101,4725045027,Gonggeom-myeon
경상북도,상주시,공검면,공검면,율곡리,3708045,4725045000,19950101,4725045028,Gonggeom-myeon
경상북도,상주시,공검면,공검면,예주리,3708045,4725045000,19950101,4725045029,Gonggeom-myeon
경상북도,상주시,공검면,공검면,지평리,3708045,4725045000,19950101,4725045030,Gonggeom-myeon
경상북도,상주시,공검면,공검면,중소리,3708045,4725045000,19950101,4725045031,Gonggeom-myeon
경상북도,상주시,이안면,이안면,이안면,3708046,4725046000,19950101,4725046000,Ian-myeon
경상북도,상주시,이안면,이안면,양범리,3708046,4725046000,19950101,4725046021,Ian-myeon
경상북도,상주시,이안면,이안면,문창리,3708046,4725046000,19950101,4725046022,Ian-myeon
경상북도,상주시,이안면,이안면,안용리,3708046,4725046000,19950101,4725046023,Ian-myeon
경상북도,상주시,이안면,이안면,구미리,3708046,4725046000,19950101,4725046024,Ian-myeon
경상북도,상주시,이안면,이안면,대현리,3708046,4725046000,19950101,4725046025,Ian-myeon
경상북도,상주시,이안면,이안면,아천리,3708046,4725046000,19950101,4725046026,Ian-myeon
경상북도,상주시,이안면,이안면,지산리,3708046,4725046000,19950101,4725046027,Ian-myeon
경상북도,상주시,이안면,이안면,흑암리,3708046,4725046000,19950101,4725046028,Ian-myeon
경상북도,상주시,이안면,이안면,소암리,3708046,4725046000,19950101,4725046029,Ian-myeon
경상북도,상주시,이안면,이안면,여물리,3708046,4725046000,19950101,4725046030,Ian-myeon
경상북도,상주시,이안면,이안면,가장리,3708046,4725046000,19950101,4725046031,Ian-myeon
경상북도,상주시,이안면,이안면,이안리,3708046,4725046000,19950101,4725046033,Ian-myeon
경상북도,상주시,화남면,화남면,화남면,3708047,4725047000,19950101,4725047000,Hwanam-myeon
경상북도,상주시,화남면,화남면,동관리,3708047,4725047000,19950101,4725047021,Hwanam-myeon
경상북도,상주시,화남면,화남면,평온리,3708047,4725047000,19950101,4725047022,Hwanam-myeon
경상북도,상주시,화남면,화남면,임곡리,3708047,4725047000,19950101,4725047023,Hwanam-myeon
경상북도,상주시,화남면,화남면,중눌리,3708047,4725047000,19950101,4725047024,Hwanam-myeon
경상북도,상주시,화남면,화남면,소곡리,3708047,4725047000,19950101,4725047025,Hwanam-myeon
경상북도,상주시,남원동,남원동,남성동,3708052,4725052000,19880423,4725010700,Namwon-dong
경상북도,상주시,남원동,남원동,낙양동,3708052,4725052000,19880423,4725011000,Namwon-dong
경상북도,상주시,남원동,남원동,개운동,3708052,4725052000,19880423,4725011100,Namwon-dong
경상북도,상주시,남원동,남원동,연원동,3708052,4725052000,19880423,4725013400,Namwon-dong
경상북도,상주시,남원동,남원동,남장동,3708052,4725052000,19880423,4725013500,Namwon-dong
경상북도,상주시,북문동,북문동,무양동,3708053,4725053000,19880423,4725010900,Bungmun-dong
경상북도,상주시,북문동,북문동,초산동,3708053,4725053000,19880423,4725012800,Bungmun-dong
경상북도,상주시,북문동,북문동,부원동,3708053,4725053000,19880423,4725013100,Bungmun-dong
경상북도,상주시,북문동,북문동,죽전동,3708053,4725053000,19880423,4725013200,Bungmun-dong
경상북도,상주시,북문동,북문동,만산동,3708053,4725053000,19880423,4725013300,Bungmun-dong
경상북도,상주시,북문동,북문동,남적동,3708053,4725053000,19880423,4725013600,Bungmun-dong
경상북도,상주시,계림동,계림동,냉림동,3708054,4725054000,19880423,4725010500,Gyerim-dong
경상북도,상주시,계림동,계림동,낙상동,3708054,4725054000,19880423,4725012600,Gyerim-dong
경상북도,상주시,계림동,계림동,중덕동,3708054,4725054000,19880423,4725012700,Gyerim-dong
경상북도,상주시,계림동,계림동,화산동,3708054,4725054000,19880423,4725012900,Gyerim-dong
경상북도,상주시,계림동,계림동,계산동,3708054,4725054000,19880423,4725013000,Gyerim-dong
경상북도,상주시,동문동,동문동,인봉동,3708055,4725055000,19981012,4725010300,Dongmun-dong
경상북도,상주시,동문동,동문동,복룡동,3708055,4725055000,19981012,4725010400,Dongmun-dong
경상북도,상주시,동문동,동문동,서성동,3708055,4725055000,19981012,4725010600,Dongmun-dong
경상북도,상주시,동문동,동문동,서문동,3708055,4725055000,19981012,4725010800,Dongmun-dong
경상북도,상주시,동문동,동문동,화개동,3708055,4725055000,19981012,4725012100,Dongmun-dong
경상북도,상주시,동문동,동문동,외답동,3708055,4725055000,19981012,4725012200,Dongmun-dong
경상북도,상주시,동문동,동문동,헌신동,3708055,4725055000,19981012,4725012300,Dongmun-dong
경상북도,상주시,동문동,동문동,병성동,3708055,4725055000,19981012,4725012400,Dongmun-dong
경상북도,상주시,동문동,동문동,도남동,3708055,4725055000,19981012,4725012500,Dongmun-dong
경상북도,상주시,동성동,동성동,성하동,3708056,4725056000,19880423,4725010100,Dongseong-dong
경상북도,상주시,동성동,동성동,성동동,3708056,4725056000,19880423,4725010200,Dongseong-dong
경상북도,상주시,동성동,동성동,거동동,3708056,4725056000,19880423,4725011800,Dongseong-dong
경상북도,상주시,동성동,동성동,인평동,3708056,4725056000,19880423,4725011900,Dongseong-dong
경상북도,상주시,동성동,동성동,서곡동,3708056,4725056000,19880423,4725012000,Dongseong-dong
경상북도,상주시,신흥동,신흥동,신봉동,3708057,4725057000,19880423,4725011200,Sinheung-dong
경상북도,상주시,신흥동,신흥동,가장동,3708057,4725057000,19880423,4725011300,Sinheung-dong
경상북도,상주시,신흥동,신흥동,양촌동,3708057,4725057000,19880423,4725011400,Sinheung-dong
경상북도,상주시,신흥동,신흥동,지천동,3708057,4725057000,19880423,4725011500,Sinheung-dong
경상북도,상주시,신흥동,신흥동,오대동,3708057,4725057000,19880423,4725011600,Sinheung-dong
경상북도,상주시,신흥동,신흥동,흥각동,3708057,4725057000,19880423,4725011700,Sinheung-dong
경상북도,문경시,문경시,문경시,문경시,37090,4728000000,19950101,4728000000,Mungyeong-si
경상북도,문경시,문경읍,문경읍,문경읍,3709011,4728025000,19950101,4728025000,Mungyeong-eup
경상북도,문경시,문경읍,문경읍,상리,3709011,4728025000,19950101,4728025021,Mungyeong-eup
경상북도,문경시,문경읍,문경읍,하리,3709011,4728025000,19950101,4728025022,Mungyeong-eup
경상북도,문경시,문경읍,문경읍,교촌리,3709011,4728025000,19950101,4728025023,Mungyeong-eup
경상북도,문경시,문경읍,문경읍,요성리,3709011,4728025000,19950101,4728025024,Mungyeong-eup
경상북도,문경시,문경읍,문경읍,지곡리,3709011,4728025000,19950101,4728025025,Mungyeong-eup
경상북도,문경시,문경읍,문경읍,마원리,3709011,4728025000,19950101,4728025026,Mungyeong-eup
경상북도,문경시,문경읍,문경읍,진안리,3709011,4728025000,19950101,4728025027,Mungyeong-eup
경상북도,문경시,문경읍,문경읍,각서리,3709011,4728025000,19950101,4728025028,Mungyeong-eup
경상북도,문경시,문경읍,문경읍,하초리,3709011,4728025000,19950101,4728025029,Mungyeong-eup
경상북도,문경시,문경읍,문경읍,상초리,3709011,4728025000,19950101,4728025030,Mungyeong-eup
경상북도,문경시,문경읍,문경읍,고요리,3709011,4728025000,19950101,4728025031,Mungyeong-eup
경상북도,문경시,문경읍,문경읍,팔영리,3709011,4728025000,19950101,4728025032,Mungyeong-eup
경상북도,문경시,문경읍,문경읍,당포리,3709011,4728025000,19950101,4728025033,Mungyeong-eup
경상북도,문경시,문경읍,문경읍,용연리,3709011,4728025000,19950101,4728025034,Mungyeong-eup
경상북도,문경시,문경읍,문경읍,평천리,3709011,4728025000,19950101,4728025035,Mungyeong-eup
경상북도,문경시,문경읍,문경읍,갈평리,3709011,4728025000,19950101,4728025036,Mungyeong-eup
경상북도,문경시,문경읍,문경읍,중평리,3709011,4728025000,19950101,4728025037,Mungyeong-eup
경상북도,문경시,문경읍,문경읍,관음리,3709011,4728025000,19950101,4728025038,Mungyeong-eup
경상북도,문경시,문경읍갈평출장소,문경읍갈평출장소,문경시,,4728025100,20010126,4728000000,-
경상북도,문경시,가은읍,가은읍,가은읍,3709012,4728025300,19950101,4728025300,Gaeun-eup
경상북도,문경시,가은읍,가은읍,왕능리,3709012,4728025300,19950101,4728025321,Gaeun-eup
경상북도,문경시,가은읍,가은읍,갈전리,3709012,4728025300,19950101,4728025322,Gaeun-eup
경상북도,문경시,가은읍,가은읍,저음리,3709012,4728025300,19950101,4728025323,Gaeun-eup
경상북도,문경시,가은읍,가은읍,작천리,3709012,4728025300,19950101,4728025324,Gaeun-eup
경상북도,문경시,가은읍,가은읍,성저리,3709012,4728025300,19950101,4728025325,Gaeun-eup
경상북도,문경시,가은읍,가은읍,수예리,3709012,4728025300,19950101,4728025326,Gaeun-eup
